LASTUPDATEDATE,BUILDINGNAMEID,BUILDINGID
2023/09/03 00:00:00,"1109986326","1108524067"
2023/09/03 00:00:00,"1109986395","1108523688"
2023/09/03 00:00:00,"1109986369","1108521635"
2023/09/03 00:00:00,"1109986312","1108524718"
2023/09/03 00:00:00,"1109986352","1108524323"
2023/09/03 00:00:00,"1109986311","1108522621"
2023/09/03 00:00:00,"1109986379","1108527043"
2023/09/03 00:00:00,"1109986327","1108521535"
2023/09/03 00:00:00,"1109986364","1108526623"
2023/09/03 00:00:00,"1109986328","1108521301"
2023/09/03 00:00:00,"1109986407","1108520449"
2023/09/03 00:00:00,"1109986334","1108526198"
2023/09/03 00:00:00,"1109986384","1108524900"
2023/09/03 00:00:00,"1109986342","1108521496"
2023/09/03 00:00:00,"1109986410","1108525044"
2023/09/03 00:00:00,"1109986394","1108523855"
2023/09/03 00:00:00,"1109986313","1108521644"
2023/09/03 00:00:00,"1109986347","1108526882"
2023/09/03 00:00:00,"1109986400","1109407129"
2023/09/03 00:00:00,"1109986370","1108526830"
2023/09/03 00:00:00,"1109986380","1108523778"
2023/09/03 00:00:00,"1109986330","1108521487"
2023/09/03 00:00:00,"1109986373","1108525040"
2023/09/03 00:00:00,"1109986346","1108523850"
2023/09/03 00:00:00,"1109986331","1108524598"
2023/09/03 00:00:00,"1109986361","1108522848"
2023/09/03 00:00:00,"1109986315","1108521318"
2023/09/03 00:00:00,"1109986340","1108524552"
2023/09/03 00:00:00,"1109986333","1108525779"
2023/09/03 00:00:00,"1109986388","1108522462"
2023/09/03 00:00:00,"1109986348","1108521280"
2023/09/03 00:00:00,"1109986397","1108523868"
2023/09/03 00:00:00,"1109986329","1108521612"
2023/09/03 00:00:00,"1109986314","1108521523"
2023/09/03 00:00:00,"1109986383","1108525095"
2023/09/03 00:00:00,"1109986382","1108522488"
2023/09/03 00:00:00,"1109986357","1108525127"
2023/09/03 00:00:00,"1109986359","1108522054"
2023/09/03 00:00:00,"1109986398","1108523820"
2023/09/03 00:00:00,"1109986396","1108525003"
2023/09/03 00:00:00,"1109986375","1108526834"
2023/09/03 00:00:00,"1109986322","1108522957"
2023/09/03 00:00:00,"1109986353","1108524323"
2023/09/03 00:00:00,"1109986351","1108521656"
2023/09/03 00:00:00,"1109986336","1108526130"
2023/09/03 00:00:00,"1109986365","1108526503"
2023/09/03 00:00:00,"1109986401","1108523846"
2023/09/03 00:00:00,"1109986374","1108521647"
2023/09/03 00:00:00,"1109986354","1108524199"
2023/09/03 00:00:00,"1109986368","1108521667"
2023/09/03 00:00:00,"1109986356","1108521686"
2023/09/03 00:00:00,"1109986393","1108523808"
2023/09/03 00:00:00,"1109986376","1108522519"
2023/09/03 00:00:00,"1109986367","1108522605"
2023/09/03 00:00:00,"1109986385","1108523958"
2023/09/03 00:00:00,"1109986460","1108526909"
2023/09/03 00:00:00,"1109986419","1108526534"
2023/09/03 00:00:00,"1109986508","1108526156"
2023/09/03 00:00:00,"1109986486","1108527096"
2023/09/03 00:00:00,"1109986479","1108521661"
2023/09/03 00:00:00,"1109986459","1108525165"
2023/09/03 00:00:00,"1109986469","1108524359"
2023/09/03 00:00:00,"1109986446","1108523930"
2023/09/03 00:00:00,"1109986411","1108524917"
2023/09/03 00:00:00,"1109986451","1109406843"
2023/09/03 00:00:00,"1109986417","1109955226"
2023/09/03 00:00:00,"1109986478","1108524555"
2023/09/03 00:00:00,"1109986502","1108527128"
2023/09/03 00:00:00,"1109986434","1108527052"
2023/09/03 00:00:00,"1109986427","1108525108"
2023/09/03 00:00:00,"1109986450","1108521619"
2023/09/03 00:00:00,"1109986507","1108526920"
2023/09/03 00:00:00,"1109986425","1108522500"
2023/09/03 00:00:00,"1109986441","1108524501"
2023/09/03 00:00:00,"1109986432","1108522327"
2023/09/03 00:00:00,"1109986430","1108526453"
2023/09/03 00:00:00,"1109986475","1108527011"
2023/09/03 00:00:00,"1109986428","1108526796"
2023/09/03 00:00:00,"1109986461","1108526769"
2023/09/03 00:00:00,"1109986484","1108524797"
2023/09/03 00:00:00,"1109986497","1109955124"
2023/09/03 00:00:00,"1109986480","1108521013"
2023/09/03 00:00:00,"1109986493","1108527190"
2023/09/03 00:00:00,"1109986429","1108524328"
2023/09/03 00:00:00,"1109986496","1108521452"
2023/09/03 00:00:00,"1109986504","1108526902"
2023/09/03 00:00:00,"1109986458","1108521788"
2023/09/03 00:00:00,"1109986463","1108524266"
2023/09/03 00:00:00,"1109986467","1108521144"
2023/09/03 00:00:00,"1109986440","1108526194"
2023/09/03 00:00:00,"1109986455","1108521493"
2023/09/03 00:00:00,"1109986415","1108522532"
2023/09/03 00:00:00,"1109986488","1108523279"
2023/09/03 00:00:00,"1109986439","1108526282"
2023/09/03 00:00:00,"1109986457","1108521996"
2023/09/03 00:00:00,"1109986491","1108522043"
2023/09/03 00:00:00,"1109986487","1108523386"
2023/09/03 00:00:00,"1109986472","1108523527"
2023/09/03 00:00:00,"1109986437","1108526129"
2023/09/03 00:00:00,"1109986442","1108526512"
2023/09/03 00:00:00,"1109986470","1108524439"
2023/09/03 00:00:00,"1109986490","1108527186"
2023/09/03 00:00:00,"1109986444","1108526872"
2023/09/03 00:00:00,"1109986505","1108526902"
2023/09/03 00:00:00,"1109986509","1108523274"
2023/09/03 00:00:00,"1109986464","1108526906"
2023/09/03 00:00:00,"1109986445","1108521856"
2023/09/03 00:00:00,"1109986420","1108523146"
2023/09/03 00:00:00,"1109986422","1108520452"
2023/09/03 00:00:00,"1109986447","1108521930"
2023/09/03 00:00:00,"1109986423","1109407349"
2023/09/03 00:00:00,"1109986416","1108520450"
2023/09/03 00:00:00,"1109986500","1108523194"
2023/09/03 00:00:00,"1109986453","1108526175"
2023/09/03 00:00:00,"1109986413","1108526275"
2023/09/03 00:00:00,"1109986482","1108521323"
2023/09/03 00:00:00,"1109986466","1109405872"
2023/09/03 00:00:00,"1109986456","1108526773"
2023/09/03 00:00:00,"1109986476","1108522096"
2023/09/03 00:00:00,"1109986433","1108522249"
2023/09/03 00:00:00,"1109986412","1108527049"
2023/09/03 00:00:00,"1109986418","1108523160"
2023/09/03 00:00:00,"1109986465","1108526165"
2023/09/03 00:00:00,"1109986421","1108526452"
2023/09/03 00:00:00,"1109986414","1108526941"
2023/09/03 00:00:00,"1109986474","1108526380"
2023/09/03 00:00:00,"1109986499","1108521991"
2023/09/03 00:00:00,"1109986454","1108526609"
2023/09/03 00:00:00,"1109986443","1108524377"
2023/09/03 00:00:00,"1109986489","1108520804"
2023/09/03 00:00:00,"1109986495","1108523914"
2023/09/03 00:00:00,"1109986431","1108525466"
2023/09/03 00:00:00,"1109986426","1109955294"
2023/09/03 00:00:00,"1109986481","1108526211"
2023/09/03 00:00:00,"1109986468","1108526810"
2023/09/03 00:00:00,"1109986473","1108526863"
2023/09/03 00:00:00,"1109986494","1108526617"
2023/09/03 00:00:00,"1109986471","1108523527"
2023/09/03 00:00:00,"1109986436","1108522124"
2023/09/03 00:00:00,"1109986510","1108523231"
2023/09/03 00:00:00,"1109986435","1108526396"
2023/09/03 00:00:00,"1109986462","1108524308"
2023/09/03 00:00:00,"1109986424","1109407349"
2023/09/03 00:00:00,"1109986485","1108523418"
2023/09/03 00:00:00,"1109986449","1108524426"
2023/09/03 00:00:00,"1109986483","1108526155"
2023/09/03 00:00:00,"1109986438","1108524269"
2023/09/03 00:00:00,"1109986503","1108524267"
2023/09/03 00:00:00,"1109986477","1109407400"
2023/09/03 00:00:00,"1109986448","1108527009"
2023/09/03 00:00:00,"1109986506","1108524950"
2023/09/03 00:00:00,"1109986501","1108525002"
2023/09/03 00:00:00,"1109986498","1108524966"
2023/09/03 00:00:00,"1109986492","1108526981"
2023/09/03 00:00:00,"1109986551","1108524403"
2023/09/03 00:00:00,"1109986533","1108527188"
2023/09/03 00:00:00,"1109986555","1108524460"
2023/09/03 00:00:00,"1109986580","1108517792"
2023/09/03 00:00:00,"1109986584","1109405946"
2023/09/03 00:00:00,"1109986530","1108525389"
2023/09/03 00:00:00,"1109986537","1108525135"
2023/09/03 00:00:00,"1109986563","1108523874"
2023/09/03 00:00:00,"1109986586","1108526218"
2023/09/03 00:00:00,"1109986570","1108517967"
2023/09/03 00:00:00,"1109986603","1108524096"
2023/09/03 00:00:00,"1109986544","1108523154"
2023/09/03 00:00:00,"1109986521","1108525023"
2023/09/03 00:00:00,"1109986516","1108523139"
2023/09/03 00:00:00,"1109986599","1108527122"
2023/09/03 00:00:00,"1109986578","1108517880"
2023/09/03 00:00:00,"1109986513","1108525007"
2023/09/03 00:00:00,"1109986527","1108524073"
2023/09/03 00:00:00,"1109986602","1109406443"
2023/09/03 00:00:00,"1109986562","1108525681"
2023/09/03 00:00:00,"1109986569","1108523844"
2023/09/03 00:00:00,"1109986574","1108522975"
2023/09/03 00:00:00,"1109986523","1108523089"
2023/09/03 00:00:00,"1109986589","1108517992"
2023/09/03 00:00:00,"1109986558","1108525542"
2023/09/03 00:00:00,"1109986582","1109406706"
2023/09/03 00:00:00,"1109986612","1108519021"
2023/09/03 00:00:00,"1109986608","1108523004"
2023/09/03 00:00:00,"1109986534","1108527188"
2023/09/03 00:00:00,"1109986546","1108522963"
2023/09/03 00:00:00,"1109986571","1108527113"
2023/09/03 00:00:00,"1109986528","1108526632"
2023/09/03 00:00:00,"1109986519","1108523277"
2023/09/03 00:00:00,"1109986514","1108524948"
2023/09/03 00:00:00,"1109986581","1108517984"
2023/09/03 00:00:00,"1109986592","1108524373"
2023/09/03 00:00:00,"1109986610","1109405759"
2023/09/03 00:00:00,"1109986526","1108525008"
2023/09/03 00:00:00,"1109986541","1108523191"
2023/09/03 00:00:00,"1109986522","1108527015"
2023/09/03 00:00:00,"1109986512","1108527088"
2023/09/03 00:00:00,"1109986568","1108523857"
2023/09/03 00:00:00,"1109986561","1108521327"
2023/09/03 00:00:00,"1109986596","1108517867"
2023/09/03 00:00:00,"1109986535","1108523058"
2023/09/03 00:00:00,"1109986613","1108518995"
2023/09/03 00:00:00,"1109986583","1108517851"
2023/09/03 00:00:00,"1109986531","1108521651"
2023/09/03 00:00:00,"1109986536","1108521408"
2023/09/03 00:00:00,"1109986585","1108524347"
2023/09/03 00:00:00,"1109986543","1108525188"
2023/09/03 00:00:00,"1109986579","1108526167"
2023/09/03 00:00:00,"1109986517","1108523113"
2023/09/03 00:00:00,"1109986597","1108523043"
2023/09/03 00:00:00,"1109986553","1108527131"
2023/09/03 00:00:00,"1109986540","1108523022"
2023/09/03 00:00:00,"1109986539","1108523211"
2023/09/03 00:00:00,"1109986520","1108526542"
2023/09/03 00:00:00,"1109986547","1108526402"
2023/09/03 00:00:00,"1109986525","1108525059"
2023/09/03 00:00:00,"1109986552","1108527131"
2023/09/03 00:00:00,"1109986575","1108517823"
2023/09/03 00:00:00,"1109986564","1109405993"
2023/09/03 00:00:00,"1109986587","1108526218"
2023/09/03 00:00:00,"1109986572","1108527089"
2023/09/03 00:00:00,"1109986515","1108521939"
2023/09/03 00:00:00,"1109986542","1108527053"
2023/09/03 00:00:00,"1109986549","1108525357"
2023/09/03 00:00:00,"1109986611","1108524333"
2023/09/03 00:00:00,"1109986556","1108522921"
2023/09/03 00:00:00,"1109986594","1108527163"
2023/09/03 00:00:00,"1109986577","1108517974"
2023/09/03 00:00:00,"1109986529","1108520990"
2023/09/03 00:00:00,"1109986548","1108521515"
2023/09/03 00:00:00,"1109986590","1109405099"
2023/09/03 00:00:00,"1109986567","1108525110"
2023/09/03 00:00:00,"1109986605","1108521064"
2023/09/03 00:00:00,"1109986593","1108517859"
2023/09/03 00:00:00,"1109986598","1108523043"
2023/09/03 00:00:00,"1109986607","1108517876"
2023/09/03 00:00:00,"1109986538","1108523045"
2023/09/03 00:00:00,"1109986518","1108526593"
2023/09/03 00:00:00,"1109986601","1108521601"
2023/09/03 00:00:00,"1109986588","1108525386"
2023/09/03 00:00:00,"1109986573","1108525157"
2023/09/03 00:00:00,"1109986557","1108524813"
2023/09/03 00:00:00,"1109986532","1108523234"
2023/09/03 00:00:00,"1109986600","1108518016"
2023/09/03 00:00:00,"1109986566","1108526743"
2023/09/03 00:00:00,"1109986591","1108517798"
2023/09/03 00:00:00,"1109986609","1108525598"
2023/09/03 00:00:00,"1109986545","1108527175"
2023/09/03 00:00:00,"1109986559","1108523759"
2023/09/03 00:00:00,"1109986595","1108518003"
2023/09/03 00:00:00,"1109986511","1108523916"
2023/09/03 00:00:00,"1109986604","1108522971"
2023/09/03 00:00:00,"1109986565","1108517830"
2023/09/03 00:00:00,"1109986524","1108524545"
2023/09/03 00:00:00,"1109986712","1108527126"
2023/09/03 00:00:00,"1109986647","1108526563"
2023/09/03 00:00:00,"1109986618","1108518945"
2023/09/03 00:00:00,"1109986687","1108516858"
2023/09/03 00:00:00,"1109986658","1108521109"
2023/09/03 00:00:00,"1109986659","1108526214"
2023/09/03 00:00:00,"1109986615","1108523904"
2023/09/03 00:00:00,"1109986692","1108526116"
2023/09/03 00:00:00,"1109986619","1109406916"
2023/09/03 00:00:00,"1109986690","1108516922"
2023/09/03 00:00:00,"1109986707","1108518018"
2023/09/03 00:00:00,"1109986666","1108526426"
2023/09/03 00:00:00,"1109986679","1108523280"
2023/09/03 00:00:00,"1109986694","1108526711"
2023/09/03 00:00:00,"1109986634","1108518985"
2023/09/03 00:00:00,"1109986639","1108526365"
2023/09/03 00:00:00,"1109986667","1108516446"
2023/09/03 00:00:00,"1109986622","1108517894"
2023/09/03 00:00:00,"1109986710","1108518253"
2023/09/03 00:00:00,"1109986654","1108516757"
2023/09/03 00:00:00,"1109986700","1108523092"
2023/09/03 00:00:00,"1109986646","1108522483"
2023/09/03 00:00:00,"1109986686","1108522063"
2023/09/03 00:00:00,"1109986626","1108526442"
2023/09/03 00:00:00,"1109986701","1108526729"
2023/09/03 00:00:00,"1109986614","1108517883"
2023/09/03 00:00:00,"1109986648","1108526563"
2023/09/03 00:00:00,"1109986655","1108526995"
2023/09/03 00:00:00,"1109986635","1108517439"
2023/09/03 00:00:00,"1109986698","1108523123"
2023/09/03 00:00:00,"1109986684","1108516647"
2023/09/03 00:00:00,"1109986657","1108516557"
2023/09/03 00:00:00,"1109986688","1108523030"
2023/09/03 00:00:00,"1109986685","1108522419"
2023/09/03 00:00:00,"1109986636","1108526280"
2023/09/03 00:00:00,"1109986674","1108516410"
2023/09/03 00:00:00,"1109986678","1108527205"
2023/09/03 00:00:00,"1109986695","1108526413"
2023/09/03 00:00:00,"1109986616","1108516878"
2023/09/03 00:00:00,"1109986641","1108526505"
2023/09/03 00:00:00,"1109986711","1108517148"
2023/09/03 00:00:00,"1109986660","1108516493"
2023/09/03 00:00:00,"1109986643","1108517279"
2023/09/03 00:00:00,"1109986656","1108516714"
2023/09/03 00:00:00,"1109986681","1108526967"
2023/09/03 00:00:00,"1109986617","1108524297"
2023/09/03 00:00:00,"1109986620","1108518922"
2023/09/03 00:00:00,"1109986699","1108523092"
2023/09/03 00:00:00,"1109986675","1108527083"
2023/09/03 00:00:00,"1109986642","1108526505"
2023/09/03 00:00:00,"1109986627","1108517902"
2023/09/03 00:00:00,"1109986682","1108526552"
2023/09/03 00:00:00,"1109986680","1108517022"
2023/09/03 00:00:00,"1109986669","1108525493"
2023/09/03 00:00:00,"1109986683","1108526552"
2023/09/03 00:00:00,"1109986676","1108524017"
2023/09/03 00:00:00,"1109986638","1108516595"
2023/09/03 00:00:00,"1109986708","1108526543"
2023/09/03 00:00:00,"1109986629","1108527086"
2023/09/03 00:00:00,"1109986645","1108523899"
2023/09/03 00:00:00,"1109986661","1108516805"
2023/09/03 00:00:00,"1109986652","1108517935"
2023/09/03 00:00:00,"1109986631","1108516634"
2023/09/03 00:00:00,"1109986651","1108526679"
2023/09/03 00:00:00,"1109986702","1108523002"
2023/09/03 00:00:00,"1109986632","1108525602"
2023/09/03 00:00:00,"1109986650","1108517741"
2023/09/03 00:00:00,"1109986625","1108526442"
2023/09/03 00:00:00,"1109986664","1108516578"
2023/09/03 00:00:00,"1109986672","1108526985"
2023/09/03 00:00:00,"1109986696","1108526413"
2023/09/03 00:00:00,"1109986640","1108516817"
2023/09/03 00:00:00,"1109986623","1108516918"
2023/09/03 00:00:00,"1109986628","1108516740"
2023/09/03 00:00:00,"1109986709","1108526543"
2023/09/03 00:00:00,"1109986671","1108516910"
2023/09/03 00:00:00,"1109986662","1108525588"
2023/09/03 00:00:00,"1109986703","1108518167"
2023/09/03 00:00:00,"1109986644","1108518916"
2023/09/03 00:00:00,"1109986670","1108516598"
2023/09/03 00:00:00,"1109986677","1108516989"
2023/09/03 00:00:00,"1109986673","1108516749"
2023/09/03 00:00:00,"1109986713","1108517985"
2023/09/03 00:00:00,"1109986630","1108519020"
2023/09/03 00:00:00,"1109986649","1108522942"
2023/09/03 00:00:00,"1109986663","1108522447"
2023/09/03 00:00:00,"1109986704","1108517085"
2023/09/03 00:00:00,"1109986706","1108518147"
2023/09/03 00:00:00,"1109986668","1108516768"
2023/09/03 00:00:00,"1109986691","1108516504"
2023/09/03 00:00:00,"1109986689","1109955330"
2023/09/03 00:00:00,"1109986697","1108525884"
2023/09/03 00:00:00,"1109986705","1108522395"
2023/09/03 00:00:00,"1109986633","1108516850"
2023/09/03 00:00:00,"1109986653","1108516540"
2023/09/03 00:00:00,"1109986621","1108526974"
2023/09/03 00:00:00,"1109986665","1108526426"
2023/09/03 00:00:00,"1109986693","1108527093"
2023/09/03 00:00:00,"1109986624","1108516766"
2023/09/03 00:00:00,"1109986784","1108518427"
2023/09/03 00:00:00,"1109986741","1109744439"
2023/09/03 00:00:00,"1109986726","1108526619"
2023/09/03 00:00:00,"1109986748","1108526708"
2023/09/03 00:00:00,"1109986778","1108526742"
2023/09/03 00:00:00,"1109986768","1108526537"
2023/09/03 00:00:00,"1109986770","1108523134"
2023/09/03 00:00:00,"1109986732","1108522387"
2023/09/03 00:00:00,"1109986759","1108521767"
2023/09/03 00:00:00,"1109986806","1108526889"
2023/09/03 00:00:00,"1109986786","1108518388"
2023/09/03 00:00:00,"1109986816","1108522037"
2023/09/03 00:00:00,"1109986808","1108517536"
2023/09/03 00:00:00,"1109986735","1109955236"
2023/09/03 00:00:00,"1109986807","1108517483"
2023/09/03 00:00:00,"1109986716","1108518084"
2023/09/03 00:00:00,"1109986775","1108521828"
2023/09/03 00:00:00,"1109986800","1108523031"
2023/09/03 00:00:00,"1109986749","1108515971"
2023/09/03 00:00:00,"1109986755","1108523021"
2023/09/03 00:00:00,"1109986812","1108517608"
2023/09/03 00:00:00,"1109986738","1108523044"
2023/09/03 00:00:00,"1109986773","1108525244"
2023/09/03 00:00:00,"1109986742","1109407420"
2023/09/03 00:00:00,"1109986792","1108516489"
2023/09/03 00:00:00,"1109986779","1108523097"
2023/09/03 00:00:00,"1109986803","1108527292"
2023/09/03 00:00:00,"1109986728","1108518061"
2023/09/03 00:00:00,"1109986745","1108526669"
2023/09/03 00:00:00,"1109986802","1108517563"
2023/09/03 00:00:00,"1109986789","1108516514"
2023/09/03 00:00:00,"1109986730","1108523084"
2023/09/03 00:00:00,"1109986750","1108522014"
2023/09/03 00:00:00,"1109986814","1108516295"
2023/09/03 00:00:00,"1109986747","1108521685"
2023/09/03 00:00:00,"1109986722","1108523069"
2023/09/03 00:00:00,"1109986715","1108518224"
2023/09/03 00:00:00,"1109986718","1108517209"
2023/09/03 00:00:00,"1109986729","1108517262"
2023/09/03 00:00:00,"1109986751","1108516034"
2023/09/03 00:00:00,"1109986815","1108516196"
2023/09/03 00:00:00,"1109986796","1108521804"
2023/09/03 00:00:00,"1109986801","1108517510"
2023/09/03 00:00:00,"1109986782","1108518316"
2023/09/03 00:00:00,"1109986772","1108522026"
2023/09/03 00:00:00,"1109986737","1108523044"
2023/09/03 00:00:00,"1109986739","1109955482"
2023/09/03 00:00:00,"1109986719","1108526750"
2023/09/03 00:00:00,"1109986809","1108516272"
2023/09/03 00:00:00,"1109986763","1108516022"
2023/09/03 00:00:00,"1109986790","1108527276"
2023/09/03 00:00:00,"1109986798","1108526929"
2023/09/03 00:00:00,"1109986762","1108515950"
2023/09/03 00:00:00,"1109986727","1109407338"
2023/09/03 00:00:00,"1109986794","1108517637"
2023/09/03 00:00:00,"1109986769","1108526537"
2023/09/03 00:00:00,"1109986774","1108522389"
2023/09/03 00:00:00,"1109986743","1109955298"
2023/09/03 00:00:00,"1109986740","1108518044"
2023/09/03 00:00:00,"1109986799","1108517278"
2023/09/03 00:00:00,"1109986723","1108523069"
2023/09/03 00:00:00,"1109986781","1108518473"
2023/09/03 00:00:00,"1109986746","1108523057"
2023/09/03 00:00:00,"1109986797","1108522864"
2023/09/03 00:00:00,"1109986787","1108527218"
2023/09/03 00:00:00,"1109986780","1108526686"
2023/09/03 00:00:00,"1109986813","1108517464"
2023/09/03 00:00:00,"1109986736","1108527189"
2023/09/03 00:00:00,"1109986804","1109405950"
2023/09/03 00:00:00,"1109986766","1108526772"
2023/09/03 00:00:00,"1109986721","1108526212"
2023/09/03 00:00:00,"1109986724","1108527150"
2023/09/03 00:00:00,"1109986752","1108525130"
2023/09/03 00:00:00,"1109986731","1109955246"
2023/09/03 00:00:00,"1109986776","1108526643"
2023/09/03 00:00:00,"1109986793","1108516375"
2023/09/03 00:00:00,"1109986777","1108518313"
2023/09/03 00:00:00,"1109986753","1108525495"
2023/09/03 00:00:00,"1109986725","1108518171"
2023/09/03 00:00:00,"1109986758","1108522990"
2023/09/03 00:00:00,"1109986785","1108516426"
2023/09/03 00:00:00,"1109986754","1108523021"
2023/09/03 00:00:00,"1109986771","1108525395"
2023/09/03 00:00:00,"1109986744","1108518020"
2023/09/03 00:00:00,"1109986811","1108526953"
2023/09/03 00:00:00,"1109986757","1108522990"
2023/09/03 00:00:00,"1109986783","1108526728"
2023/09/03 00:00:00,"1109986764","1108525179"
2023/09/03 00:00:00,"1109986788","1108522040"
2023/09/03 00:00:00,"1109986810","1108522430"
2023/09/03 00:00:00,"1109986795","1108516411"
2023/09/03 00:00:00,"1109986714","1108518102"
2023/09/03 00:00:00,"1109986717","1108518031"
2023/09/03 00:00:00,"1109986720","1108518184"
2023/09/03 00:00:00,"1109986805","1108526355"
2023/09/03 00:00:00,"1109986756","1108523014"
2023/09/03 00:00:00,"1109986761","1108523037"
2023/09/03 00:00:00,"1109986760","1108522310"
2023/09/03 00:00:00,"1109986791","1108523060"
2023/09/03 00:00:00,"1109986765","1108516093"
2023/09/03 00:00:00,"1109986915","1108518225"
2023/09/03 00:00:00,"1109986871","1108515252"
2023/09/03 00:00:00,"1109986884","1108522617"
2023/09/03 00:00:00,"1109986850","1108515028"
2023/09/03 00:00:00,"1109986893","1108522074"
2023/09/03 00:00:00,"1109986821","1108526856"
2023/09/03 00:00:00,"1109986865","1108516425"
2023/09/03 00:00:00,"1109986878","1108526943"
2023/09/03 00:00:00,"1109986855","1108522053"
2023/09/03 00:00:00,"1109986887","1108522231"
2023/09/03 00:00:00,"1109986907","1108518127"
2023/09/03 00:00:00,"1109986852","1108516477"
2023/09/03 00:00:00,"1109986891","1108515005"
2023/09/03 00:00:00,"1109986842","1108526752"
2023/09/03 00:00:00,"1109986858","1108526561"
2023/09/03 00:00:00,"1109986851","1108516147"
2023/09/03 00:00:00,"1109986897","1108526411"
2023/09/03 00:00:00,"1109986888","1108515073"
2023/09/03 00:00:00,"1109986860","1108515250"
2023/09/03 00:00:00,"1109986881","1108515260"
2023/09/03 00:00:00,"1109986830","1108526541"
2023/09/03 00:00:00,"1109986839","1109406716"
2023/09/03 00:00:00,"1109986877","1108518192"
2023/09/03 00:00:00,"1109986892","1108514926"
2023/09/03 00:00:00,"1109986894","1108516320"
2023/09/03 00:00:00,"1109986838","1108526611"
2023/09/03 00:00:00,"1109986844","1108515065"
2023/09/03 00:00:00,"1109986819","1108516352"
2023/09/03 00:00:00,"1109986869","1108515007"
2023/09/03 00:00:00,"1109986913","1108518086"
2023/09/03 00:00:00,"1109986834","1108516405"
2023/09/03 00:00:00,"1109986900","1108526725"
2023/09/03 00:00:00,"1109986856","1108516508"
2023/09/03 00:00:00,"1109986849","1108515773"
2023/09/03 00:00:00,"1109986890","1108516427"
2023/09/03 00:00:00,"1109986916","1108522380"
2023/09/03 00:00:00,"1109986870","1108514881"
2023/09/03 00:00:00,"1109986853","1108515236"
2023/09/03 00:00:00,"1109986883","1108516491"
2023/09/03 00:00:00,"1109986836","1109405764"
2023/09/03 00:00:00,"1109986910","1108522854"
2023/09/03 00:00:00,"1109986857","1108516398"
2023/09/03 00:00:00,"1109986835","1108516288"
2023/09/03 00:00:00,"1109986866","1108516220"
2023/09/03 00:00:00,"1109986875","1108522878"
2023/09/03 00:00:00,"1109986872","1108516563"
2023/09/03 00:00:00,"1109986908","1108527306"
2023/09/03 00:00:00,"1109986867","1108526641"
2023/09/03 00:00:00,"1109986822","1108517526"
2023/09/03 00:00:00,"1109986854","1108515125"
2023/09/03 00:00:00,"1109986862","1108526377"
2023/09/03 00:00:00,"1109986874","1108514853"
2023/09/03 00:00:00,"1109986902","1108518175"
2023/09/03 00:00:00,"1109986880","1108518864"
2023/09/03 00:00:00,"1109986873","1108516462"
2023/09/03 00:00:00,"1109986824","1108516373"
2023/09/03 00:00:00,"1109986833","1108526610"
2023/09/03 00:00:00,"1109986885","1108522372"
2023/09/03 00:00:00,"1109986864","1108522888"
2023/09/03 00:00:00,"1109986832","1108515109"
2023/09/03 00:00:00,"1109986841","1108515168"
2023/09/03 00:00:00,"1109986843","1108516436"
2023/09/03 00:00:00,"1109986868","1108518938"
2023/09/03 00:00:00,"1109986825","1109406373"
2023/09/03 00:00:00,"1109986823","1108522907"
2023/09/03 00:00:00,"1109986840","1108522816"
2023/09/03 00:00:00,"1109986905","1108526546"
2023/09/03 00:00:00,"1109986848","1108516372"
2023/09/03 00:00:00,"1109986914","1108522543"
2023/09/03 00:00:00,"1109986879","1108526785"
2023/09/03 00:00:00,"1109986828","1108516139"
2023/09/03 00:00:00,"1109986827","1108526962"
2023/09/03 00:00:00,"1109986859","1108516186"
2023/09/03 00:00:00,"1109986906","1108522184"
2023/09/03 00:00:00,"1109986882","1108515148"
2023/09/03 00:00:00,"1109986899","1108516523"
2023/09/03 00:00:00,"1109986826","1108526395"
2023/09/03 00:00:00,"1109986831","1108517480"
2023/09/03 00:00:00,"1109986817","1108517565"
2023/09/03 00:00:00,"1109986837","1108516115"
2023/09/03 00:00:00,"1109986911","1108513702"
2023/09/03 00:00:00,"1109986912","1108526495"
2023/09/03 00:00:00,"1109986901","1108526701"
2023/09/03 00:00:00,"1109986886","1108516249"
2023/09/03 00:00:00,"1109986898","1108522379"
2023/09/03 00:00:00,"1109986818","1108516169"
2023/09/03 00:00:00,"1109986845","1108516189"
2023/09/03 00:00:00,"1109986904","1108516490"
2023/09/03 00:00:00,"1109986846","1108526814"
2023/09/03 00:00:00,"1109986820","1108517430"
2023/09/03 00:00:00,"1109986903","1108522768"
2023/09/03 00:00:00,"1109986863","1108516543"
2023/09/03 00:00:00,"1109986909","1108522507"
2023/09/03 00:00:00,"1109986847","1108522506"
2023/09/03 00:00:00,"1109986896","1108526466"
2023/09/03 00:00:00,"1109986829","1108516261"
2023/09/03 00:00:00,"1109986889","1108526759"
2023/09/03 00:00:00,"1109986861","1108527298"
2023/09/03 00:00:00,"1109986895","1108526665"
2023/09/03 00:00:00,"1109986876","1108515195"
2023/09/03 00:00:00,"1109986966","1108516685"
2023/09/03 00:00:00,"1109986981","1108515159"
2023/09/03 00:00:00,"1109986984","1108516718"
2023/09/03 00:00:00,"1109986979","1108515285"
2023/09/03 00:00:00,"1109986943","1109405402"
2023/09/03 00:00:00,"1109986939","1108519554"
2023/09/03 00:00:00,"1109986935","1108519723"
